"sample_id","id","name","mark"
"s2730","e17459","E068-H3K9me3.narrowPeak.bed","H3K9me3"
"s2730","e17486","E068-H3K9me3.broadPeak.bed","H3K9me3"
"s2731","e17187","E069-H3K9me3.gappedPeak.bed","H3K9me3"
"s2731","e17195","E069-H3K9me3.narrowPeak.bed","H3K9me3"
"s2731","e17218","E069-H3K9me3.broadPeak.bed","H3K9me3"
"s2732","e19547","E070-H3K9me3.narrowPeak.bed","H3K9me3"
"s2732","e19592","E070-H3K9me3.broadPeak.bed","H3K9me3"
"s2732","e19935","E070-H3K9me3.gappedPeak.bed","H3K9me3"
"s2733","e19789","E071-H3K9me3.gappedPeak.bed","H3K9me3"
"s2733","e19796","E071-H3K9me3.narrowPeak.bed","H3K9me3"
"s2733","e19807","E071-H3K9me3.broadPeak.bed","H3K9me3"
"s2734","e19619","E072-H3K9me3.gappedPeak.bed","H3K9me3"
"s2734","e19626","E072-H3K9me3.narrowPeak.bed","H3K9me3"
"s2734","e19649","E072-H3K9me3.broadPeak.bed","H3K9me3"
"s2735","e19871","E073-H3K9me3.gappedPeak.bed","H3K9me3"
"s2735","e19875","E073-H3K9me3.narrowPeak.bed","H3K9me3"
"s2735","e19881","E073-H3K9me3.broadPeak.bed","H3K9me3"
"s2736","e19877","E074-H3K9me3.gappedPeak.bed","H3K9me3"
"s2736","e19879","E074-H3K9me3.narrowPeak.bed","H3K9me3"
"s2736","e19883","E074-H3K9me3.broadPeak.bed","H3K9me3"
"s2737","e19555","E075-H3K9me3.narrowPeak.bed","H3K9me3"
"s2737","e19589","E075-H3K9me3.broadPeak.bed","H3K9me3"
"s2737","e19945","E075-H3K9me3.gappedPeak.bed","H3K9me3"
"s2738","e19897","E076-H3K9me3.gappedPeak.bed","H3K9me3"
"s2738","e19900","E076-H3K9me3.narrowPeak.bed","H3K9me3"
"s2738","e19905","E076-H3K9me3.broadPeak.bed","H3K9me3"
"s2739","e19624","E077-H3K9me3.gappedPeak.bed","H3K9me3"
"s2739","e19638","E077-H3K9me3.narrowPeak.bed","H3K9me3"
"s2739","e19663","E077-H3K9me3.broadPeak.bed","H3K9me3"
"s2740","e19689","E078-H3K9me3.gappedPeak.bed","H3K9me3"
"s2740","e19696","E078-H3K9me3.narrowPeak.bed","H3K9me3"
"s2740","e19706","E078-H3K9me3.broadPeak.bed","H3K9me3"
"s2741","e19886","E079-H3K9me3.gappedPeak.bed","H3K9me3"
"s2741","e19892","E079-H3K9me3.narrowPeak.bed","H3K9me3"
"s2741","e19903","E079-H3K9me3.broadPeak.bed","H3K9me3"
"s2742","e18444","E081-H3K9me3.gappedPeak.bed","H3K9me3"
"s2742","e18446","E081-H3K9me3.narrowPeak.bed","H3K9me3"
"s2742","e18462","E081-H3K9me3.broadPeak.bed","H3K9me3"
"s2743","e18272","E082-H3K9me3.gappedPeak.bed","H3K9me3"
"s2743","e18280","E082-H3K9me3.narrowPeak.bed","H3K9me3"
"s2743","e18296","E082-H3K9me3.broadPeak.bed","H3K9me3"
"s2744","e17987","E083-H3K9me3.gappedPeak.bed","H3K9me3"
"s2744","e17996","E083-H3K9me3.narrowPeak.bed","H3K9me3"
"s2744","e18044","E083-H3K9me3.broadPeak.bed","H3K9me3"
"s2745","e18931","E084-H3K9me3.gappedPeak.bed","H3K9me3"
"s2745","e18946","E084-H3K9me3.narrowPeak.bed","H3K9me3"
"s2745","e18974","E084-H3K9me3.broadPeak.bed","H3K9me3"
"s2746","e18618","E085-H3K9me3.gappedPeak.bed","H3K9me3"
"s2746","e18634","E085-H3K9me3.narrowPeak.bed","H3K9me3"
"s2746","e18667","E085-H3K9me3.broadPeak.bed","H3K9me3"
"s2747","e18236","E086-H3K9me3.gappedPeak.bed","H3K9me3"
"s2747","e18239","E086-H3K9me3.narrowPeak.bed","H3K9me3"
"s2747","e18277","E086-H3K9me3.broadPeak.bed","H3K9me3"
"s2748","e18616","E087-H3K9me3.gappedPeak.bed","H3K9me3"
"s2748","e18622","E087-H3K9me3.narrowPeak.bed","H3K9me3"
"s2748","e18638","E087-H3K9me3.broadPeak.bed","H3K9me3"
"s2749","e18493","E088-H3K9me3.gappedPeak.bed","H3K9me3"
"s2749","e18505","E088-H3K9me3.narrowPeak.bed","H3K9me3"
"s2749","e18530","E088-H3K9me3.broadPeak.bed","H3K9me3"
"s2750","e18179","E089-H3K9me3.gappedPeak.bed","H3K9me3"
"s2750","e18184","E089-H3K9me3.narrowPeak.bed","H3K9me3"
"s2750","e18202","E089-H3K9me3.broadPeak.bed","H3K9me3"
"s2751","e16931","E090-H3K9me3.broadPeak.bed","H3K9me3"
"s2751","e17212","E090-H3K9me3.gappedPeak.bed","H3K9me3"
"s2751","e17689","E090-H3K9me3.narrowPeak.bed","H3K9me3"
"s2752","e17403","E091-H3K9me3.gappedPeak.bed","H3K9me3"
"s2752","e17411","E091-H3K9me3.narrowPeak.bed","H3K9me3"
"s2752","e17427","E091-H3K9me3.broadPeak.bed","H3K9me3"
"s2753","e16942","E092-H3K9me3.broadPeak.bed","H3K9me3"
"s2753","e17040","E092-H3K9me3.narrowPeak.bed","H3K9me3"
"s2753","e17769","E092-H3K9me3.gappedPeak.bed","H3K9me3"
"s2754","e17124","E093-H3K9me3.gappedPeak.bed","H3K9me3"
"s2754","e17136","E093-H3K9me3.narrowPeak.bed","H3K9me3"
"s2754","e17168","E093-H3K9me3.broadPeak.bed","H3K9me3"
"s2755","e59592","E094-H3K9me3.narrowPeak.bed","H3K9me3"
"s2755","e59603","E094-H3K9me3.gappedPeak.bed","H3K9me3"
"s2755","e59646","E094-H3K9me3.broadPeak.bed","H3K9me3"
"s2756","e59604","E095-H3K9me3.narrowPeak.bed","H3K9me3"
"s2756","e59620","E095-H3K9me3.gappedPeak.bed","H3K9me3"
"s2756","e59653","E095-H3K9me3.broadPeak.bed","H3K9me3"
"s2757","e17376","E096-H3K9me3.gappedPeak.bed","H3K9me3"
"s2757","e17434","E096-H3K9me3.broadPeak.bed","H3K9me3"
"s2757","e17451","E096-H3K9me3.narrowPeak.bed","H3K9me3"
"s2758","e17507","E097-H3K9me3.gappedPeak.bed","H3K9me3"
"s2758","e17523","E097-H3K9me3.narrowPeak.bed","H3K9me3"
"s2758","e17570","E097-H3K9me3.broadPeak.bed","H3K9me3"
"s2759","e17404","E098-H3K9me3.narrowPeak.bed","H3K9me3"
"s2759","e17435","E098-H3K9me3.broadPeak.bed","H3K9me3"
"s2759","e17579","E098-H3K9me3.gappedPeak.bed","H3K9me3"
"s2760","e16962","E099-H3K9me3.narrowPeak.bed","H3K9me3"
"s2760","e17585","E099-H3K9me3.gappedPeak.bed","H3K9me3"
"s2760","e17609","E099-H3K9me3.broadPeak.bed","H3K9me3"
"s2761","e19206","E100-H3K9me3.gappedPeak.bed","H3K9me3"
"s2761","e19217","E100-H3K9me3.narrowPeak.bed","H3K9me3"
"s2761","e19249","E100-H3K9me3.broadPeak.bed","H3K9me3"
"s2762","e18692","E101-H3K9me3.broadPeak.bed","H3K9me3"
"s2762","e19542","E101-H3K9me3.gappedPeak.bed","H3K9me3"
"s2762","e19552","E101-H3K9me3.narrowPeak.bed","H3K9me3"
"s2763","e19166","E102-H3K9me3.gappedPeak.bed","H3K9me3"
"s2763","e19172","E102-H3K9me3.narrowPeak.bed","H3K9me3"
"s2763","e19198","E102-H3K9me3.broadPeak.bed","H3K9me3"
"s2764","e18756","E103-H3K9me3.gappedPeak.bed","H3K9me3"
"s2764","e18761","E103-H3K9me3.narrowPeak.bed","H3K9me3"
"s2764","e18799","E103-H3K9me3.broadPeak.bed","H3K9me3"
"s2765","e18896","E104-H3K9me3.gappedPeak.bed","H3K9me3"
"s2765","e18903","E104-H3K9me3.narrowPeak.bed","H3K9me3"
"s2765","e18918","E104-H3K9me3.broadPeak.bed","H3K9me3"
"s2766","e19228","E105-H3K9me3.gappedPeak.bed","H3K9me3"
"s2766","e19234","E105-H3K9me3.narrowPeak.bed","H3K9me3"
"s2766","e19253","E105-H3K9me3.broadPeak.bed","H3K9me3"
"s2767","e19062","E106-H3K9me3.gappedPeak.bed","H3K9me3"
"s2767","e19074","E106-H3K9me3.narrowPeak.bed","H3K9me3"
"s2767","e19115","E106-H3K9me3.broadPeak.bed","H3K9me3"
"s2768","e19269","E107-H3K9me3.gappedPeak.bed","H3K9me3"
"s2768","e19283","E107-H3K9me3.narrowPeak.bed","H3K9me3"
"s2768","e19317","E107-H3K9me3.broadPeak.bed","H3K9me3"
"s2769","e19141","E108-H3K9me3.gappedPeak.bed","H3K9me3"
"s2769","e19153","E108-H3K9me3.narrowPeak.bed","H3K9me3"
"s2769","e19184","E108-H3K9me3.broadPeak.bed","H3K9me3"
"s2770","e18851","E109-H3K9me3.gappedPeak.bed","H3K9me3"
"s2770","e18859","E109-H3K9me3.narrowPeak.bed","H3K9me3"
"s2770","e18901","E109-H3K9me3.broadPeak.bed","H3K9me3"
"s2771","e18923","E110-H3K9me3.gappedPeak.bed","H3K9me3"
"s2771","e18926","E110-H3K9me3.narrowPeak.bed","H3K9me3"
"s2771","e18950","E110-H3K9me3.broadPeak.bed","H3K9me3"
"s2772","e19190","E111-H3K9me3.gappedPeak.bed","H3K9me3"
"s2772","e19195","E111-H3K9me3.narrowPeak.bed","H3K9me3"
"s2772","e19208","E111-H3K9me3.broadPeak.bed","H3K9me3"
"s2773","e19645","E112-H3K9me3.gappedPeak.bed","H3K9me3"
"s2773","e19646","E112-H3K9me3.narrowPeak.bed","H3K9me3"
"s2773","e19678","E112-H3K9me3.broadPeak.bed","H3K9me3"
"s2774","e19346","E113-H3K9me3.gappedPeak.bed","H3K9me3"
"s2774","e19365","E113-H3K9me3.narrowPeak.bed","H3K9me3"
"s2774","e19414","E113-H3K9me3.broadPeak.bed","H3K9me3"
"s2777","e18935","E116-H3K9me3.gappedPeak.bed","H3K9me3"
"s2777","e18940","E116-H3K9me3.narrowPeak.bed","H3K9me3"
"s2777","e18954","E116-H3K9me3.broadPeak.bed","H3K9me3"
"s2780","e19291","E119-H3K9me3.gappedPeak.bed","H3K9me3"
"s2780","e19312","E119-H3K9me3.narrowPeak.bed","H3K9me3"
"s2780","e19342","E119-H3K9me3.broadPeak.bed","H3K9me3"
"s2781","e18042","E120-H3K9me3.gappedPeak.bed","H3K9me3"
"s2781","e18043","E120-H3K9me3.narrowPeak.bed","H3K9me3"
"s2781","e18064","E120-H3K9me3.broadPeak.bed","H3K9me3"
"s2782","e17922","E121-H3K9me3.gappedPeak.bed","H3K9me3"
"s2782","e17929","E121-H3K9me3.narrowPeak.bed","H3K9me3"
"s2782","e17959","E121-H3K9me3.broadPeak.bed","H3K9me3"
"s2783","e18350","E122-H3K9me3.gappedPeak.bed","H3K9me3"
"s2783","e18366","E122-H3K9me3.narrowPeak.bed","H3K9me3"
"s2783","e18378","E122-H3K9me3.broadPeak.bed","H3K9me3"
"s2784","e18161","E123-H3K9me3.gappedPeak.bed","H3K9me3"
"s2784","e18164","E123-H3K9me3.narrowPeak.bed","H3K9me3"
"s2784","e18183","E123-H3K9me3.broadPeak.bed","H3K9me3"
"s2785","e17940","E124-H3K9me3.gappedPeak.bed","H3K9me3"
"s2785","e17954","E124-H3K9me3.narrowPeak.bed","H3K9me3"
"s2785","e17968","E124-H3K9me3.broadPeak.bed","H3K9me3"
"s2786","e17907","E125-H3K9me3.gappedPeak.bed","H3K9me3"
"s2786","e17915","E125-H3K9me3.narrowPeak.bed","H3K9me3"
"s2786","e17946","E125-H3K9me3.broadPeak.bed","H3K9me3"
"s2787","e17748","E126-H3K9me3.narrowPeak.bed","H3K9me3"
"s2787","e17768","E126-H3K9me3.broadPeak.bed","H3K9me3"
"s2787","e18302","E126-H3K9me3.gappedPeak.bed","H3K9me3"
"s2788","e18214","E127-H3K9me3.gappedPeak.bed","H3K9me3"
"s2788","e18228","E127-H3K9me3.narrowPeak.bed","H3K9me3"
"s2788","e18253","E127-H3K9me3.broadPeak.bed","H3K9me3"
"s2789","e17737","E128-H3K9me3.gappedPeak.bed","H3K9me3"
"s2789","e17741","E128-H3K9me3.narrowPeak.bed","H3K9me3"
"s2789","e17747","E128-H3K9me3.broadPeak.bed","H3K9me3"
"s2790","e18144","E129-H3K9me3.gappedPeak.bed","H3K9me3"
"s2790","e18156","E129-H3K9me3.narrowPeak.bed","H3K9me3"
"s2790","e18185","E129-H3K9me3.broadPeak.bed","H3K9me3"
"s2791","e17083","E001-H3K9me3.broadPeak.bed","H3K9me3"
"s2791","e17357","E001-H3K9me3.gappedPeak.bed","H3K9me3"
"s2791","e17368","E001-H3K9me3.narrowPeak.bed","H3K9me3"
"s2792","e17252","E002-H3K9me3.gappedPeak.bed","H3K9me3"
"s2792","e17268","E002-H3K9me3.narrowPeak.bed","H3K9me3"
"s2792","e17320","E002-H3K9me3.broadPeak.bed","H3K9me3"
"s2793","e17107","E003-H3K9me3.broadPeak.bed","H3K9me3"
"s2793","e17743","E003-H3K9me3.gappedPeak.bed","H3K9me3"
"s2793","e17756","E003-H3K9me3.narrowPeak.bed","H3K9me3"
"s2794","e18235","E008-H3K9me3.gappedPeak.bed","H3K9me3"
"s2794","e18250","E008-H3K9me3.narrowPeak.bed","H3K9me3"
"s2794","e18285","E008-H3K9me3.broadPeak.bed","H3K9me3"
"s2795","e17499","E014-H3K9me3.gappedPeak.bed","H3K9me3"
"s2795","e17512","E014-H3K9me3.narrowPeak.bed","H3K9me3"
"s2795","e17545","E014-H3K9me3.broadPeak.bed","H3K9me3"
"s2796","e17116","E015-H3K9me3.gappedPeak.bed","H3K9me3"
"s2796","e17140","E015-H3K9me3.narrowPeak.bed","H3K9me3"
"s2796","e17160","E015-H3K9me3.broadPeak.bed","H3K9me3"
"s2797","e17433","E016-H3K9me3.gappedPeak.bed","H3K9me3"
"s2797","e17443","E016-H3K9me3.narrowPeak.bed","H3K9me3"
"s2797","e17456","E016-H3K9me3.broadPeak.bed","H3K9me3"
"s2798","e18743","E023-H3K9me3.gappedPeak.bed","H3K9me3"
"s2798","e18754","E023-H3K9me3.narrowPeak.bed","H3K9me3"
"s2798","e18780","E023-H3K9me3.broadPeak.bed","H3K9me3"
"s2799","e19175","E024-H3K9me3.gappedPeak.bed","H3K9me3"
"s2799","e19188","E024-H3K9me3.narrowPeak.bed","H3K9me3"
"s2799","e19219","E024-H3K9me3.broadPeak.bed","H3K9me3"
"s2800","e18671","E025-H3K9me3.gappedPeak.bed","H3K9me3"
"s2800","e18686","E025-H3K9me3.narrowPeak.bed","H3K9me3"
"s2800","e18708","E025-H3K9me3.broadPeak.bed","H3K9me3"
"s2801","e17323","E063-H3K9me3.gappedPeak.bed","H3K9me3"
"s2801","e17336","E063-H3K9me3.narrowPeak.bed","H3K9me3"
"s2801","e17361","E063-H3K9me3.broadPeak.bed","H3K9me3"
"s2802","e18384","E080-H3K9me3.gappedPeak.bed","H3K9me3"
"s2802","e18400","E080-H3K9me3.narrowPeak.bed","H3K9me3"
"s2802","e18421","E080-H3K9me3.broadPeak.bed","H3K9me3"
